Undergraduate_GPA,Relevant_DataScience_Experience ,Apply_Year,GRE_Score,IELTS_Overall,TOEFL_Overall,DataScience_Skill_Confidence,Admit_label,Degree_seeking_Type_PHD,Highest_degree_Masters,Highest_degree_Other_three_year_degree,Country_Canada,Country_Europe,Country_India,Country_United States,Uploaded_Statement_of_Purpose_Status_Y,Uploaded_Resume_Status_Y,Gender_M
3,7.333010255823833,2020,305,7,90,3,0,True,True,False,False,True,False,False,True,False,True
3,2.393042365049955,2022,312,7,100,5,0,True,False,True,True,False,False,False,False,False,True
3,5.013000759011298,2021,313,6,90,6,0,True,True,False,False,False,True,False,True,False,True
3,6.570635602801948,2021,311,8,100,2,1,True,False,False,False,True,False,False,False,False,False
3,4.094451179508993,2022,320,8,100,3,1,True,False,False,False,False,False,False,True,True,True
3,5.743836272163079,2020,319,5,100,6,1,True,True,False,False,False,True,False,True,False,True
3,2.4880827079140806,2022,301,6,90,6,0,False,True,False,False,False,True,False,True,False,False
3,2.448467623401158,2021,321,6,100,2,1,True,False,True,False,True,False,False,True,True,False
3,5.3406721743884855,2020,311,6,90,8,1,True,False,True,False,False,False,True,True,True,False
3,5.643270991787871,2020,305,6,90,2,1,True,False,True,False,False,False,False,True,False,False
3,7.49607759609715,2021,321,9,100,7,1,True,True,False,False,False,False,False,True,True,False
3,1.7987085977437962,2020,303,6,90,7,0,True,False,True,False,True,False,False,True,True,False
3,3.7457407687037527,2022,323,5,100,2,1,False,False,True,True,False,False,False,True,False,False
3,2.004107785311131,2021,300,8,90,6,0,True,False,False,True,False,False,False,False,False,False
3,0.6407372870419632,2021,307,6,100,2,0,True,False,True,False,False,False,True,False,True,True
3,3.2258442235799016,2020,307,8,100,1,0,True,False,False,False,False,False,True,False,True,True
3,2.9926459783056263,2021,320,7,90,6,1,True,False,False,False,True,False,False,True,False,False
3,2.1634729598575033,2022,324,5,100,7,0,False,False,True,True,False,False,False,True,False,True
3,2.3759591291153317,2021,311,7,100,8,0,False,False,False,False,False,False,False,True,False,True
3,2.883294450810225,2020,324,6,90,0,1,True,True,False,True,False,False,False,False,True,True
3,7.910701062240748,2021,303,9,100,8,1,True,True,False,False,True,False,False,True,True,True
3,6.2636621277382405,2020,315,9,100,1,1,False,False,True,True,False,False,False,False,True,False
3,0.5712096086952556,2020,313,5,100,2,0,True,True,False,False,False,True,False,False,False,False
3,6.979305411893614,2022,313,6,100,7,1,False,False,False,False,True,False,False,True,False,False
3,5.066426611189371,2021,301,6,100,1,1,True,True,False,False,False,True,False,False,False,False
3,7.124750080975273,2022,316,6,100,6,0,False,False,True,False,True,False,False,True,False,True
3,2.7336774970418256,2022,323,6,90,7,1,False,False,True,False,False,False,False,False,False,False
3,3.7161509184937502,2021,307,5,100,9,1,True,False,False,False,True,False,False,True,True,True
3,7.169816458464867,2022,306,5,90,4,1,True,False,True,False,True,False,False,True,True,False
3,2.180585087309452,2022,312,5,90,2,1,True,True,False,False,True,False,False,True,True,False
3,7.3240070099633225,2020,310,9,100,8,0,True,False,True,False,True,False,False,True,True,True
3,6.627997697154154,2022,318,6,100,7,1,False,False,False,False,False,False,True,True,True,True
3,7.844463527274347,2021,318,7,100,2,0,False,False,True,False,False,True,False,False,True,True
3,2.5940606961309047,2020,309,8,100,7,1,True,True,False,False,True,False,False,True,False,False
3,1.8860254400382672,2022,323,5,90,2,1,False,False,False,False,True,False,False,True,False,False
3,2.646935176365825,2022,310,5,90,5,1,True,True,False,False,False,False,True,False,False,True
3,7.637198367909882,2021,315,9,90,0,0,True,False,False,True,False,False,False,False,False,False
3,2.6645863684235325,2022,307,9,100,3,1,True,False,True,False,False,False,True,True,True,True
3,4.521694559657905,2021,301,8,90,7,1,False,False,False,False,False,False,True,False,True,True
3,3.2294342606921136,2022,313,9,100,5,1,True,False,False,False,False,False,True,True,True,False
3,3.169761155854247,2022,316,5,100,4,0,False,False,True,False,True,False,False,True,False,False
3,1.5470288790324416,2021,316,6,100,5,1,True,True,False,False,False,False,True,True,False,True
3,4.29663632638072,2020,310,6,100,6,1,False,False,True,False,False,False,True,False,False,False
3,6.795234039737655,2021,300,9,90,0,1,False,False,False,False,False,False,True,True,True,False
3,0.39588010843096644,2020,318,8,100,2,0,False,False,True,False,True,False,False,True,True,True
3,7.113812749307373,2020,300,6,90,0,0,False,False,False,False,False,False,False,True,False,True
3,5.323783721098396,2021,323,5,100,8,1,True,False,True,False,False,False,False,True,False,True
3,4.933904644599223,2021,323,6,100,3,1,False,False,True,True,False,False,False,True,False,False
3,5.007201863391938,2022,324,8,100,1,1,False,True,False,False,True,False,False,True,False,False
3,2.3701586876357554,2022,303,9,100,4,0,True,False,False,False,False,False,True,True,False,True
3,3.3211560309463017,2020,323,7,90,1,1,False,True,False,False,False,False,True,False,False,False
3,6.394320047233717,2022,306,6,90,6,0,True,False,False,False,False,False,True,True,True,False
3,2.4510482954903168,2021,319,5,90,3,0,False,False,True,False,False,False,False,True,False,False
3,3.760161676581574,2020,300,8,90,4,1,True,False,False,False,False,False,True,True,True,True
3,0.15705817110122666,2022,310,6,100,8,1,False,True,False,False,False,False,True,False,True,True
3,5.868466823484053,2022,312,7,90,1,0,False,True,False,False,False,False,False,False,False,False
3,3.341617413428845,2021,302,9,100,4,1,False,True,False,False,False,False,True,True,True,True
3,4.20287014778883,2021,323,6,90,3,0,False,False,False,True,False,False,False,True,False,False
3,0.9175145424860691,2022,307,8,90,2,0,True,True,False,False,False,True,False,False,False,True
3,7.933713830299495,2020,311,6,90,0,0,False,True,False,True,False,False,False,True,False,False
3,2.419742615878768,2020,301,9,90,5,0,True,True,False,False,True,False,False,True,False,True
3,5.0799172927716025,2021,322,8,90,6,0,True,False,True,True,False,False,False,True,True,False
3,4.649890758835723,2021,300,7,90,0,1,True,False,True,True,False,False,False,True,True,True
3,6.280737631399923,2021,319,5,100,5,1,True,False,False,False,False,False,False,False,False,False
3,2.3506956449756844,2022,313,9,90,0,0,False,False,False,False,True,False,False,True,True,False
3,6.047418759977898,2022,314,6,100,5,0,False,True,False,True,False,False,False,False,False,True
3,3.0600138454858747,2021,322,7,90,3,1,False,False,True,False,False,True,False,True,False,False
3,3.2892877267707927,2020,303,8,100,5,0,False,True,False,True,False,False,False,False,False,True
3,5.381700211894161,2021,319,8,100,0,0,False,True,False,False,False,False,True,True,False,False
3,6.27428617392375,2021,306,8,90,0,1,False,False,True,False,False,False,False,True,False,False
3,5.334933088964473,2020,300,6,100,2,0,True,False,True,False,False,False,True,False,True,False
3,7.1990361645692165,2020,304,9,90,5,1,True,False,True,False,True,False,False,True,True,True
3,2.2812722360805386,2020,313,7,90,2,0,False,False,False,False,True,False,False,False,True,False
3,7.204933856815595,2020,305,8,100,6,1,False,False,False,False,False,False,False,False,False,False
3,1.0469082075470295,2022,322,5,100,3,1,False,True,False,True,False,False,False,True,False,True
3,5.276242552239845,2022,306,9,90,8,1,True,False,False,False,True,False,False,True,True,False
3,4.38104521104142,2021,311,7,100,6,1,False,False,True,False,False,True,False,False,True,True
3,3.9570875233247156,2022,306,7,90,3,1,False,False,True,False,False,False,False,False,False,True
3,2.4872962308974262,2021,317,8,100,8,0,False,False,False,False,False,False,True,False,False,False
3,4.029861962465874,2021,321,5,100,4,0,True,True,False,False,False,True,False,True,False,False
3,1.294186851077626,2020,315,8,90,3,1,True,True,False,False,False,False,False,True,False,False
3,2.954567553693405,2020,308,9,100,1,1,False,False,False,False,False,True,False,True,True,False
3,0.7894473398710193,2022,306,6,90,8,1,True,True,False,False,False,False,False,False,True,True
3,4.574772798290557,2022,322,9,90,9,1,True,True,False,False,False,False,True,True,False,False
3,0.7661430895970156,2022,313,5,90,7,0,True,True,False,True,False,False,False,False,True,False
3,1.2827571512413254,2022,301,6,90,5,0,False,False,True,False,False,False,False,False,True,True
3,0.6837344118998505,2020,312,7,90,0,0,False,False,True,False,True,False,False,False,False,True
3,3.0504851196166234,2020,306,8,100,7,0,True,False,False,False,False,False,True,True,True,True
3,6.735667635346788,2022,324,9,90,3,0,True,False,True,False,False,False,True,True,False,False
3,7.255171133070622,2021,318,8,90,0,1,True,True,False,False,False,True,False,False,True,False
3,0.5751156368001071,2020,301,9,100,2,0,False,False,True,False,True,False,False,False,False,False
3,5.076401126893016,2020,305,8,100,5,0,True,False,False,False,False,True,False,False,False,False
3,5.475083396736587,2020,311,6,100,1,0,True,False,True,False,False,False,True,False,True,True
3,4.270159539456193,2020,301,8,90,7,1,False,True,False,False,False,False,False,True,False,False
3,5.3358788917563675,2022,316,5,100,4,0,True,True,False,False,True,False,False,True,False,True
3,1.8695257235447622,2022,311,5,100,4,1,True,False,False,False,False,False,True,False,False,False
3,3.9171536945521286,2021,319,8,90,0,1,False,False,True,False,True,False,False,True,False,False
3,3.127006792286628,2020,308,7,90,8,1,True,False,True,False,False,False,False,True,True,False
3,0.7176636115170485,2022,313,5,100,1,1,True,False,True,True,False,False,False,True,False,True
3,5.004451517779912,2022,302,9,100,8,1,True,True,False,False,False,True,False,True,True,True
3,3.96172154137237,2020,302,8,100,9,1,True,False,False,False,False,True,False,False,True,False
3,2.2013922152206655,2022,321,8,100,9,0,False,False,True,False,False,False,True,True,True,False
3,3.7894820832269716,2022,315,5,90,0,1,False,True,False,False,False,False,True,False,False,True
3,6.202384147180024,2022,305,7,100,9,1,False,True,False,False,False,False,False,True,True,True
3,6.413262102464511,2021,307,9,100,7,1,True,True,False,False,False,False,True,False,False,False
3,5.196209029994953,2022,312,5,90,2,0,False,False,True,False,False,False,True,False,False,False
3,3.7419826672013103,2020,321,5,90,2,1,False,False,True,False,False,False,True,True,False,False
3,4.605997113630784,2020,307,6,100,6,1,True,False,True,False,True,False,False,True,True,False
3,3.080122970844937,2020,307,5,100,6,1,False,False,True,False,True,False,False,True,False,False
3,1.0124507439539059,2022,306,9,100,6,1,True,False,True,True,False,False,False,True,True,False
3,3.084964779088735,2021,304,6,90,6,0,True,False,True,False,True,False,False,False,False,False
3,4.242662048557074,2022,319,7,90,2,1,True,False,True,False,False,True,False,False,False,False
3,4.7906721172046725,2020,300,7,100,7,0,False,False,True,True,False,False,False,True,True,False
3,7.486407808436967,2021,312,5,90,0,1,False,False,True,False,False,False,True,False,False,True
3,6.2186675602449295,2021,321,9,100,2,1,True,True,False,False,False,True,False,False,False,True
3,1.2159404915574186,2022,307,7,100,7,1,False,False,True,True,False,False,False,True,True,True
3,1.3934576532234244,2020,310,9,100,1,1,True,False,False,True,False,False,False,True,True,False
3,0.8039580739180323,2022,319,9,90,6,1,False,True,False,False,False,True,False,False,True,True
3,5.905453817767342,2020,306,6,100,3,1,False,False,True,True,False,False,False,True,True,True
3,5.648978227934856,2021,318,5,90,5,0,False,False,False,False,False,True,False,True,True,True
3,7.890903213575049,2022,320,9,90,8,1,False,False,True,True,False,False,False,False,False,True
3,4.176187341314789,2021,306,9,90,7,1,False,False,False,True,False,False,False,False,False,False
3,6.611319430791055,2020,315,9,100,3,1,True,False,False,True,False,False,False,True,True,True
3,4.611518869142301,2021,311,5,90,6,0,False,False,False,False,False,True,False,False,True,True
3,6.992693700219497,2021,310,6,100,2,1,False,False,False,True,False,False,False,False,False,False
3,5.768168314422012,2021,324,9,90,8,1,False,True,False,False,True,False,False,True,True,True
3,5.143072119930023,2022,308,8,100,1,0,False,True,False,False,True,False,False,False,False,False
3,4.520981367864403,2020,306,6,90,5,0,False,False,False,False,True,False,False,True,True,False
3,5.783764195543799,2021,319,5,90,4,0,True,False,True,False,True,False,False,True,False,True
3,3.3572307413680837,2021,321,7,90,3,0,True,False,False,False,True,False,False,False,False,True
3,0.7726126456453128,2021,313,9,90,1,1,True,True,False,False,False,False,True,False,True,False
3,0.3198890303827264,2021,303,8,100,8,0,False,False,True,True,False,False,False,True,True,False
3,3.832189852873391,2020,302,7,90,4,1,False,True,False,False,False,False,False,False,False,True
3,4.794332657761131,2020,308,7,100,0,0,True,True,False,False,False,False,True,False,False,False
3,0.6307922445650034,2022,304,9,90,4,1,True,False,True,False,False,True,False,True,True,False
3,2.295228391296818,2020,323,9,100,6,0,True,False,False,False,False,False,True,False,True,False
3,2.5762576478038968,2020,302,7,100,2,1,True,False,False,False,False,False,False,False,False,False
3,4.50236428166601,2021,324,8,90,6,0,False,False,False,False,False,False,True,False,False,True
3,2.2278596483423128,2022,300,6,90,5,0,True,False,False,True,False,False,False,True,False,True
3,0.7651887964480535,2022,317,9,90,6,0,False,False,True,False,True,False,False,False,True,True
3,1.318853927572401,2021,312,9,100,8,1,True,False,True,True,False,False,False,True,True,False
3,1.3915824128335457,2022,303,5,100,1,1,False,False,True,False,False,False,True,False,True,True
3,6.741559553782092,2020,317,9,90,1,1,False,True,False,False,False,False,False,False,True,True
3,2.2745574958263317,2022,308,5,90,0,1,False,False,True,False,False,True,False,True,True,True
3,5.7175338713180555,2021,306,7,100,1,0,True,False,False,True,False,False,False,False,False,True
3,4.542709970714446,2022,314,8,100,2,0,False,True,False,False,False,False,False,False,False,False
3,7.816310028931536,2022,312,5,90,6,1,False,False,False,False,False,True,False,False,True,True
3,2.182581351041618,2022,301,5,90,2,1,True,False,False,False,True,False,False,True,False,False
3,1.2669841642336017,2021,310,6,90,7,0,True,False,True,True,False,False,False,True,False,False
3,0.4163027015564831,2020,303,7,100,2,1,True,False,True,True,False,False,False,True,False,True
3,1.9276772982502441,2022,321,5,100,1,1,True,False,False,False,True,False,False,False,False,False
3,5.472567091323141,2020,317,5,100,9,0,True,False,False,False,True,False,False,True,False,False
3,0.6820657970948849,2020,324,7,90,9,1,True,True,False,False,False,False,True,False,True,True
3,1.9576147611972683,2020,302,9,100,3,1,False,False,True,False,False,True,False,False,False,True
